job_link,job_title,company,job_location,first_seen,search_city,search_country,job_type,job_skills,job_loc_city,job_loc_state,job_level
https://www.linkedin.com/jobs/view/senior-data-scientist-revenue-analytics-at-cardlytics-3730268917,"Senior Data Scientist, Revenue Analytics",Cardlytics,"New York, NY",2024-01-16,Montclair,United States,Onsite,"Data Science, Machine Learning, Python, R, SQL, Time Series Analysis, Regression Models, Salesforce, Tableau, Revenue Management, Forecasting, Predictive Analytics, KPI Tracking, Visualization, Ad Tech, Online Advertising, CustomerCentric, Urgency, Integrity, Accountability, Empowerment, Growth, Paid Time Off, Medical Insurance, Dental Insurance, Vision Insurance, 401(k) Retirement Plan, Employee Stock Purchase Plan, Phone/Internet Stipend, Educational Assistance, Lifestyle Spending Account, Calm App Subscription, Diversity, Equity, Inclusion",New York,NY,Senior Data Science/Scientist
https://www.linkedin.com/jobs/view/senior-data-scientist-must-have-clearance-at-harnham-3801454680,Senior Data Scientist - Must have Clearance,Harnham,"Pasadena, CA",2024-01-14,San Fernando,United States,Onsite,"Machine Learning, Data Analysis, Statistical Methods, Time Series Analysis, Python, Apache Spark, Hadoop, Big Data, Data Processing, Data Pipelines, AWS, Azure, GCP, Anomaly Detection, Predictive Maintenance, CompSci, Data Science, Mathematics, Statistics, Problem Solving, Communication, Teamwork, Secret Clearance",Pasadena,CA,Senior Data Science/Scientist
https://www.linkedin.com/jobs/view/sr-staff-data-scientist-at-synaptics-incorporated-3797484089,Sr. Staff Data Scientist,Synaptics Incorporated,"San Jose, CA",2024-01-16,Livermore,United States,Onsite,"Machine Learning, Biometrics, Video Processing, Data Science, Predictive Modeling, Forecasting, Analysis, Databases, SQL, NoSQL, Algorithms, Data Visualization, Python, Statistical Analysis, Hypothesis Testing, Hadoop, Spark, AWS, Azure, GCP, NLP, Semiconductor, AI, ML, Classification, Clustering, Regression, Hypothesis Validation",San Jose,CA,Senior Data Science/Scientist
https://www.linkedin.com/jobs/view/senior-data-science-engineer-at-abbvie-3779384774,Senior Data Science Engineer,AbbVie,"Lake County, IL",2024-01-14,Kenosha,United States,Onsite,"Data science, Posit Workbench, Posit Connect, Jupyter, Cloudera Machine Learning, Docker, Apptainer, Amazon Web Services, Linux system administration, Slurm, Interpersonal communication, Pharmaceutical industry, High performance compute clusters, Workbench, Notebook solutions, AWS, Cloudera, Bachelor’s Degree, Master’s Degree, PhD, Experience, Slurm, Other job schedulers",Lake County,IL,Senior Data Science/Scientist
https://www.linkedin.com/jobs/view/senior-data-scientist-at-interactive-brokers-3688201096,Senior Data Scientist,Interactive Brokers,"Greenwich, CT",2024-01-14,Elwood,United States,Onsite,"Data Science, Machine Learning, Data Analysis, Statistical Programming, Java, ELK Stack, Tableau, Data Frameworks, Software Engineering, Data Mining, Statistics, Business Intelligence, Data Cleaning, Data Transformation, Data Standardization, Python, C++, R, SQL, Hadoop, Spark, Hive, Pig, NoSQL, AWS, Azure, Google Cloud, Git, Jira, Confluence, Tableau, Power BI, QlikView, SAS, SPSS, Matlab, TensorFlow, PyTorch, Keras, Scikitlearn, Pandas, NumPy, Matplotlib, Seaborn",Greenwich,CT,Senior Data Science/Scientist
https://www.linkedin.com/jobs/view/senior-data-scientist-marketing-at-rippling-3781904321,"Senior Data Scientist, Marketing",Rippling,"San Francisco, CA",2024-01-16,Novato,United States,Onsite,"Data Science, Analytics, Marketing Concepts, Customer Acquisition Strategies, Marketing Channels, Attribution Modeling, Experimentation, Modeling, Recommendation Systems, Decision Systems, SQL, Python, Business Intelligence, Data Transformation, Communication, Collaboration, DataDriven DecisionMaking, HyperGrowth Environment, Diversity, Inclusion, InOffice Work, Competitive Salary, Benefits, Equity",San Francisco,CA,Senior Data Science/Scientist
https://www.linkedin.com/jobs/view/senior-data-scientist-at-wawa-inc-3780452455,Senior Data Scientist,"Wawa, Inc.","Wawa, PA",2024-01-15,East Greenwich,United States,Onsite,"Machine Learning (ML), Artificial Intelligence (AI), Statistical Analysis, Data Visualization, Hadoop, Python, Scala, Spark, Hive, Impala, AWS, Databricks, Agile, Scrum, SQL, Snowflake, Data Modelling, Data Architecture, Cloud Computing, Amazon Web Services (AWS)",Wawa,PA,Senior Data Science/Scientist
https://www.linkedin.com/jobs/view/senior-data-scientist-at-sosi-sos-international-3704327021,Senior Data Scientist,SOSi (SOS International),"Redstone Arsenal, AL",2024-01-14,Huntsville,United States,Onsite,"Data Science, Analytics, MLOps, Python, R, SQL, Statistics, Machine Learning, Deep Learning, SciML, Data Mining, Git, Docker, Kubernetes, Kafka, Beam, NumPy, Kubeflow, Nvidia Triton, PyTorch, TensorFlow, Weaviate, Neo4j, Grafana, EFK, LOKI, OTel, SonarQube, Rancher, Konvoy, GitLab, Argo, Harness, Tableau, Microsoft Office, Linux, Terraform, OPA, Top Secret Security Clearance, BS or MS in Computer Science, MS in Statistics, MS in Mathematics, MS in Physics, Petabyte scale data sets, Largescale, MultiINT analytics",Redstone Arsenal,AL,Senior Data Science/Scientist
https://www.linkedin.com/jobs/view/sr-data-scientist-ml-big-data-recommendation-engine-expert-at-peritushub-3793696119,Sr Data Scientist - ML | Big Data | Recommendation engine Expert,PeritusHub,"Chicago, IL",2024-01-16,Illinois,United States,Onsite,"Machine learning, Recommendation engine, Big data, Cloud computing, SQL, Python, R, Pytorch, Tensorflow, MxNet, Hadoop, NoSQL, Data science, Communication, Teamwork, Artificial intelligence, Speech Recognition, Natural Language Processing, Operations Research, Tech lead, Industry experience, Production environments",Chicago,IL,Senior Data Science/Scientist
https://www.linkedin.com/jobs/view/sr-data-scientist-contract-w2-at-dice-3805518500,Sr Data Scientist - Contract W2,Dice,"San Francisco, CA",2024-01-14,Berkeley,United States,Onsite,"Python, SQL, AWS, Databricks, Airflow, Streaming, Recommendation models, Statistics, Modeling, Machine learning, Graphbased models, Full stack ML pipelines, Data extraction, Data mining, Model training, Feature development, Testing, Deployment, Graphbased data workflows, Apache Airflow, Bigdata solutions, EMR, S3, Spark, Metadata management, Data lineage, Data governance, Cloudhosted databases, Snowflake, Automated deployment, AWS infrastructure, Docker, Containers",San Francisco,CA,Senior Data Science/Scientist
https://www.linkedin.com/jobs/view/senior-data-scientist-at-tencent-3694282419,Senior Data Scientist,Tencent,"Palo Alto, CA",2024-01-16,San Leandro,United States,Onsite,"Data Science, Machine Learning, Deep Learning, Reinforcement Learning, Generative AI, Experimentation, Statistical Inference, Causal Inference, Econometrics, Operational Research, Scalable Processes, Automated Processes, EndtoEnd Data Products, Online Optimization Systems, Modeling, Inference, Algorithms, Data Science Techniques, Data Science Technologies, Computer Science, Operational Research, Mathematics, Statistics, Economics, Quantitative Field, Generative AI, Deep Learning, Reinforcement Learning, Causal Inference, Natural Language Processing, Computer Vision, Graphics, Recommendation Systems, Econometrics, Data Science Domains, Statistical Analysis, Probabilities, Hypothesis Testing, Multivariate Analysis, Time Series Analysis, Generalized Linear Model, A/B Experiments, SQL, Python, Java, C++, Scala, HigherLevel Programming Languages, Big Data Technologies, Hadoop, Spark, Hive, Complex Subjects, Actionable DataDriven Solutions, Business Acumen, Communication Skills",Palo Alto,CA,Senior Data Science/Scientist
https://www.linkedin.com/jobs/view/senior-analyst-data-science-at-american-chemical-society-3800496207,"Senior Analyst, Data Science",American Chemical Society,"Washington, DC",2024-01-16,Providence,United States,Onsite,"Data science, Business analytics, Data analysis, Data visualization, Machine learning, Tableau, SQL, Python, Statistics, Databases, Dashboards, Data management, Communication, Customer service, Project management, Teamwork, Leadership",Washington,DC,Senior Data Science/Scientist
https://www.linkedin.com/jobs/view/senior-data-scientist-clinical-analytics-on-site-illinois-based-at-biospace-3804266271,"Senior Data Scientist, Clinical Analytics (On-Site, Illinois Based)",BioSpace,"North Chicago, IL",2024-01-16,North Chicago,United States,Onsite,"Statistical methods, Prototyping, Algorithm development, Machine learning, Artificial intelligence, Clinical trial evaluation, Risk assessment, Data visualization, Spotfire, Tableau, R, Python, Statistical packages, Cloud computing, AWS, Azure",North Chicago,IL,Senior Data Science/Scientist
https://www.linkedin.com/jobs/view/sr-data-scientist-computational-biology-at-newlimit-3771908121,"Sr Data Scientist, Computational Biology",NewLimit,"South San Francisco, CA",2024-01-15,Berkeley,United States,Onsite,"Bioinformatics, Biostatistics, Computational Biology, Computer Science, Single Cell Genomics, Predictive Modeling, Epigenetic Editing, Software Engineering, Machine Learning, Molecular Biology, Cloud Computing, Python, Unix, Numpy, SciPy, Pandas",South San Francisco,CA,Senior Data Science/Scientist
https://www.linkedin.com/jobs/view/sr-data-scientist-starlink-product-at-spacex-3714162491,Sr. Data Scientist (Starlink Product),SpaceX,"Hawthorne, CA",2024-01-14,Culver City,United States,Onsite,"Starlink, Data Scientist, Machine Learning, Computer Science, Physics, Mathematics, STEM, Python, SQL, PyTorch, Tensorflow, Data Analysis, Statistical Modeling, Verbal and Written Communication, Deep Level Technical Subject Parsing, Illdefined Problem Solving, Selfstarter Attitude, Cross Discipline Communication, Relational Database Design, Linear Algebra, Statistics, Dynamical Systems, Extended Hours and Weekends, ITAR Compliance, Affirmative Action Plan",Hawthorne,CA,Senior Data Science/Scientist
https://www.linkedin.com/jobs/view/senior-data-scientist-at-ringside-talent-3714717325,Senior Data Scientist,Ringside Talent,"Columbus, OH",2024-01-14,Truro,United States,Onsite,"Business application development, Data modeling, Machine learning, Statistical analysis, Data visualization, Storytelling, Project management, Communication, Presentation skills",Columbus,OH,Senior Data Science/Scientist
https://www.linkedin.com/jobs/view/senior-data-scientist-at-bic-3787211228,Senior Data Scientist,BIC,"Shelton, CT",2024-01-14,New Milford,United States,Onsite,"Data Processing, Data Lake, ETL, Data Analytics, AI/ML, NLP, Text Analytics, Data Science, Machine Learning, Power BI, Excel, Data Quality, Data Management, CPG Industry, Flat Files, APIs, Telecommuting, SQL, NonRelational Databases, R, Python, NoSQL, Qliksense, Tableau, Database Management, Data Analysis, Data Visualization, Cloud Computing, Data Mining, Web Listening, Master's Degree, Data Analytics Engineering, Computer Science, Data Exploration, Data Integration, Data Warehousing, Business Intelligence, Big Data, Hadoop, Spark, Hive",Shelton,CT,Senior Data Science/Scientist
https://www.linkedin.com/jobs/view/senior-data-scientist-remote-at-tekhouse-3603759870,Senior Data Scientist -remote,tekHouse,"San Diego, CA",2024-01-14,Coronado,United States,Onsite,"Predictive analytics, Data modeling, Hadoop, Batch and realtime model scoring, Proprietary algorithms, Data visualization, SQL, Python, SAS, SAS Enterprise Miner, Bigdata technologies, Recommendation engines, Healthcare data analysis, Machine learning, Statistics, Computer science, Econometrics, Physics, Biostatistics, Data science projects, Team leadership, Mentor",San Diego,CA,Senior Data Science/Scientist
https://www.linkedin.com/jobs/view/senior-data-scientist-at-biospace-3797831994,Senior Data Scientist,BioSpace,"Leonia, NJ",2024-01-14,Greenwich,United States,Onsite,"Data science, Omic dataset analysis, Programming, Statistics, Machine learning, Genomics, Epigenomics, Transcriptomics, Proteomics, Metabolomics, Clinomics, Disease diagnosis, Drug development, Rare diseases, Hardtodiagnose diseases",Leonia,NJ,Senior Data Science/Scientist
https://www.linkedin.com/jobs/view/sr-data-scientist-tip-of-spear-ml-ai-work-fs-poly-with-security-clearance-at-clearancejobs-3753484749,"Sr. Data Scientist, tip-of-spear ML/AI work - FS Poly with Security Clearance",ClearanceJobs,"Fort Meade, MD",2024-01-14,Catonsville,United States,Onsite,"Data Analytics, Consulting, Data Science, Engineering, Artificial Intelligence, Machine Learning, Thought Leadership, Innovation, Training, Python, Scikitlearn, TensorFlow, Neural Networks, Random Forests, Regression, Supervised Learning, Unsupervised Learning, TS/SCI+FS Poly, Bachelor's Degree, Master's Degree, PhD, Research, Problem Solving, Algorithms, Hybridwork Model, Signon Bonuses, Stock Options, Tuitionfree Training",Fort Meade,MD,Senior Data Science/Scientist
https://www.linkedin.com/jobs/view/senior-data-scientist-at-x4-group-3804339498,Senior Data Scientist,X4 Group,"Houston, TX",2024-01-16,Baytown,United States,Onsite,"Data Science, Data Modeling, Energy/Commodities Trading, SQL, AWS RDS, Snowflake, Python, ScikitLearn, SciPy, Prophet, Generalized Linear Models, NonLinear Models, Time Series Analysis, Random Forest, Gradient Boosted Machines, Neural Networks, Engineering, Statistics, Computer Science, Economics",Houston,TX,Senior Data Science/Scientist
https://www.linkedin.com/jobs/view/sr-data-scientist-at-lasalle-network-3442725327,Sr. Data Scientist,LaSalle Network,"Chicago, IL",2024-01-14,Lisle,United States,Onsite,"Machine Learning, PyData packages, Traditional ML models, Python, Pandas, ScikitLearn, Matplotlib, Boosted tree algorithms, XGBoost, LightGBM, Cloud platforms, ETL pipelines, NLP, Deep Learning frameworks, Tensorflow, Pytorch, Analytical methods, Finance, Timeseries modeling, AWS, Azure, GCP",Chicago,IL,Senior Data Science/Scientist
https://www.linkedin.com/jobs/view/senior-data-scientist-product-growth-at-jerry-3789682448,"Senior Data Scientist, Product Growth",Jerry,"Tampa, FL",2024-01-14,Clearwater,United States,Onsite,"Data Science, Data Analysis, Statistics, Mathematics, Experimentation, A/B testing, Machine Learning, Predictive Modeling, SQL, Product Analytics, Product Management, Software Engineering, Data Governance, Data Consistency, Data Visualization",Tampa,FL,Senior Data Science/Scientist
https://www.linkedin.com/jobs/view/senior-data-scientist-at-vertiv-3763382778,Senior Data Scientist,Vertiv,"Westerville, OH",2024-01-15,Marysville,United States,Onsite,"Data Analysis, Business Intelligence, Simulation, Optimization, Python, R, Power BI, Tableau, SQL, Snowflake, Hadoop, Visualization, Statistics, Machine Learning, Model Development, Analytics, Data Science, DataDriven Decision Making, Collaborative Growth, Continuous Learning, Attention to Detail, Actionable Plan Creation, Project Management, Prioritization, Business Value",Westerville,OH,Senior Data Science/Scientist
https://www.linkedin.com/jobs/view/senior-data-scientist-at-modern-technology-solutions-inc-mtsi-3765916802,Senior Data Scientist,"Modern Technology Solutions, Inc. (MTSI)","Beavercreek, OH",2024-01-14,Dayton,United States,Onsite,"Data Science, Persistent Infrared (PIR), Data Analysis, Requests for Information (RFI), Rapid Scripting, Process Improvement, Technique Discovery, Data Validation, Geographic Information System (GIS), Artificial Intelligence, Machine Learning, Software Programming, Python, R, ArcGIS Suite, Communication, Collaboration, TOP SECRET clearance, Sensitive Compartmentalized Information (SCI)",Beavercreek,OH,Senior Data Science/Scientist
https://www.linkedin.com/jobs/view/sr-data-scientist-loss-prevention-tech-at-amazon-3767581135,"Sr. Data Scientist, Loss Prevention Tech",Amazon,"Seattle, WA",2024-01-15,Summit,United States,Onsite,"Python, SQL, SAS, Tableau, Matlab, AWS QuickSight, R Shiny, Multinomial logistic regression, Data visualization, Data querying, Statistical software, Data pipelines, ML models, Data management, Team leadership, Mentoring, Fraud detection, Criminal investigations, Engineering, Computer science, Statistics, Mathematics, Data science, Business analytics, Economics, Finance",Seattle,WA,Senior Data Science/Scientist
https://www.linkedin.com/jobs/view/senior-data-scientist-at-mantech-3797564843,Senior Data Scientist,ManTech,"Sterling, VA",2024-01-16,Virginia,United States,Onsite,"Data Science, Predictive Modeling, Quantitative Methods, Machine Learning Algorithms, Data Collection, Data Mining, Data Analytics, Text Analytics, Clustering Analysis, Pattern Recognition, Entity Resolution, Automated Classification, Automated Categorization, R, Python, Scala, Java, SQL, SAS, SPSS Modeler, WEKA, Unsupervised Machine Learning, Supervised Machine Learning, Pattern Recognition, Entity Resolution, Visualization Tools, Big Data Technologies, Hadoop, HIVE, HDFS, HBase, MapReduce, Spark, Kafka, Sqoop, US Citizenship, US Customs and Border Protection (CBP) Suitability, Export Control Laws, Equal Opportunity Employer",Sterling,VA,Senior Data Science/Scientist
https://www.linkedin.com/jobs/view/senior-data-scientist-ai-ml-insurance-domain-required-at-guardian-life-3805527792,Senior Data Scientist AI/ML- Insurance domain Required,Guardian Life,"New York, NY",2024-01-16,New York,United States,Onsite,"Data Science, Machine Learning, Artificial Intelligence, Python, Statistics, Big Data, Data Analysis, Data Modeling, Data Wrangling, Data Visualization, Data Quality Assurance, ETL, Predictive Modeling, Decision Tree, Bagging/Boosting, Artificial Neural Networks, Fuzzy Matching, Regular Expression, Distributed Computing, Leadership, Mentoring, Communication, Analytical Skills",New York,NY,Senior Data Science/Scientist
https://www.linkedin.com/jobs/view/senior-data-scientist-managing-consultant-with-security-clearance-at-clearancejobs-3753483301,Senior Data Scientist Managing Consultant with Security Clearance,ClearanceJobs,"Chantilly, VA",2024-01-16,Virginia,United States,Onsite,"Data Analytics, Data Science, Data Visualization, Business Intelligence, Tableau, SQL, R, Python, Tableau Prep Builder, Machine Learning, Statistical Modelling, Predictive Analysis, Data Manipulation, Data wrangling, MS Forms, Power Automate",Chantilly,VA,Senior Data Science/Scientist
https://www.linkedin.com/jobs/view/sr-data-scientist-at-voloridge-investment-management-llc-3755185037,Sr Data Scientist,"Voloridge Investment Management, LLC","Jupiter, FL",2024-01-14,West Palm Beach,United States,Onsite,"Data Science, Quantitative disciplines, Machine learning, Programming languages, Python, R, C++, C#, Statistics, Time series data, SQL databases, Statistical modeling, Predictive modeling, Data visualization, Data analysis, Research, Communication, Collaboration, Problemsolving, Critical thinking, Analytical thinking, Advanced degree, Mathematics, Physics, Statistics, Kaggle, Grandmaster, Master, Competitions, SAT, GRE, LSAT, Chess",Jupiter,FL,Senior Data Science/Scientist
https://www.linkedin.com/jobs/view/senior-data-scientist-at-russell-tobin-3793564558,Senior Data Scientist,Russell Tobin,"Redmond, WA",2024-01-16,Summit,United States,Onsite,"AI, Machine learning, Clustering algorithms, Natural language processing, Data manipulation, Data analysis, ETL, Scripting language, Database management systems, Data requirements, Data implementation approaches, Data storage, Data science, Bachelor's degree in computer science or related field, 810 years of experience in data science, Experience with database technologies, Strong communication skills, Troubleshooting skills, Problem solving skills, Desire to work with data and help businesses",Redmond,WA,Senior Data Science/Scientist
https://www.linkedin.com/jobs/view/sr-data-scientist-at-strive-health-3746871154,Sr. Data Scientist,Strive Health,"Denver, CO",2024-01-15,Aurora,United States,Onsite,"Data Science, Predictive analytics, Machine learning, Statistical modeling, SQL, Python, R, Timeseries algorithms, Cloud environment, GitHub, Gitlab, AWS Sagemaker, PyTorch, TensorFlow, Keras, Statistics modeling, Traditional machine learning, Deep learning, Communication, Healthcare, Wellness organization",Denver,CO,Senior Data Science/Scientist
https://www.linkedin.com/jobs/view/senior-data-scientist-partial-telework-at-gliacell-technologies-3787759118,Senior Data Scientist - Partial Telework,GliaCell Technologies,"Annapolis Junction, MD",2024-01-16,Silver Spring,United States,Onsite,"Python, Java, Bash scripting, Machine Learning, Artificial Intelligence, Cloud development, Enterprise development, Data science techniques, Natural language processing, Spark, Map Reduce, Hadoop, Cloudera, Jupyter Notebook, Docker, Kubernetes, GPU application, TS/SCI with Polygraph security clearance, U.S. Citizen, Bachelor of Science Degree in Computer Science, 20+ years of experience, Strong communication skills, Flexible, Motivated, Interpersonal skills, Organizational skills",Annapolis Junction,MD,Senior Data Science/Scientist
https://www.linkedin.com/jobs/view/senior-data-science-analyst-audit-at-clickjobs-io-3797997952,Senior Data Science Analyst - Audit,ClickJobs.io,"Midlothian, TX",2024-01-14,Mansfield,United States,Onsite,"Data Science, Data Analytics, SQL, Python, Data Visualization, PowerBI, Google Cloud, Machine Learning, Natural Language Processing, Business Audit, Risk Management, Financial Services, Database Concepts, Data Warehousing, Communication Skills, Presentation Skills",Midlothian,TX,Senior Data Science/Scientist
https://www.linkedin.com/jobs/view/sr-engineer-data-science-at-sonitalent-corp-3718978162,Sr Engineer - Data Science,Sonitalent Corp,"Gaithersburg, MD",2024-01-14,Frederick,United States,Onsite,"Data Science, Machine Learning, Artificial Intelligence, Python, R, SQL, Pandas, ScikitLearn, TensorFlow, Keras, AWS, Google Cloud, MySQL, BigQuery, Git, Tableau, Shiny, Computer Networking, Communications, Data Visualization, Cloud Computing, DevOps, ML/Ops, Data Wrangling, Predictive Analytics, Business Analysis, Problem Solving, Bachelor's Degree in Computer Science or Data Science, Master's Degree in Data Science (Preferred), 10+ Years of Technical Experience, 5+ Years of Data Science Experience, Ability to Lead Analysis Efforts, Ability to Break Down and Understand Complex Business Problems, Ability to Identify Innovative Solutions, Strong DS Design Knowledge, Proficiency in Programming for Data Analysis, Knowledge of Data Visualization Tools and Libraries, Familiarity with Software Version Control, Experience Working Across Varying Business and Technical Functional Units",Gaithersburg,MD,Senior Data Science/Scientist
https://www.linkedin.com/jobs/view/senior-data-scientist-with-security-clearance-at-clearancejobs-3753462535,Senior Data Scientist with Security Clearance,ClearanceJobs,"Augusta, GA",2024-01-14,Martinez,United States,Onsite,"Data Science, Statistical Analysis, Programming, Mathematics, Applied Mathematics, Statistics, Machine Learning, Operations Research, Computer Science, Data Mining, Big Data, Data Visualization, Data Analysis, Algorithms, Databases, Python, R, SAS, SQL, Hadoop, Spark, Hive, Pig, Scala, Java, Linux, Windows, Data Warehousing, Data Mining, Machine Learning, Artificial Intelligence, Natural Language Processing, Business Intelligence, Data Governance, Data Quality, Data Security, Bachelor's Degree, Master's Degree, Doctorate, 10+ years experience, 8+ years experience, 6+ years experience, 12+ years experience, DoD TS/SCI with Polygraph",Augusta,GA,Senior Data Science/Scientist
https://www.linkedin.com/jobs/view/sr-data-scientist-at-children-s-health-3704529503,Sr Data Scientist,Children's Health,"Dallas, TX",2024-01-14,Dallas,United States,Onsite,"Data Science, Statistical Analysis, Data Visualization, Data Wrangling, Data Gathering, Data Cleaning, Data Validation, Modeling, Presentation, SQL, Microsoft Visual Studio, SQL Server Management Studio, Minitab, JMP, Stata, QI Macros, Alteryx, SAS Enterprise Miner, PowerPoint, Microstrategy, Power BI, SAS VA, Tableau, Lean Six Sigma, Machine Learning, Artificial Intelligence, R, Python, GIS Data Mapping, Complex Visualization, Process Simulation, Predictive Modeling, Natural Language Processing, Program Evaluation, Statistics, Descriptive and Inferential Statistics, Sampling Theory, Forecasting, Regression, NonNormal Distributions, Hypothesis Testing, Color Theory, STEM, Computer Science, Engineering, Mathematics, Statistics, Economics, DataBased Insights, Data Limitations, Data Interpretation, Data Insights, Performance Measurement, Improvement Goals, Relationships Between Variables, Outcome Prediction, Strategic Decisions, Complex Data Content, Database Management, Research and SelfTeaching, Soft Skills, Data Communication, Advanced Data Science Skills, Big Data Concepts, Communication, Publications, Public Speaking, Financial Acumen, Lean Six Sigma Black Belt, SAS Enterprise Guide, SAS Enterprise Miner, SAS Visual Analytics, SAS Developer, SAS Predictive Modeling, Machine Learning and Artificial Intelligence (Udacity Nanodegree), University of Texas Southwestern Medical Center, Becker's Healthcare, Children's Health, Comprehensive Benefits Program, Learning and Career Development, Diverse and Inclusive Workplace",Dallas,TX,Senior Data Science/Scientist
https://www.linkedin.com/jobs/view/senior-data-scientist-with-security-clearance-at-clearancejobs-3805091600,Senior Data Scientist with Security Clearance,ClearanceJobs,"Arlington, VA",2024-01-16,Virginia,United States,Onsite,"Python, R, SQL, Tableau, PowerBI, Business Intelligence, Data Science, Data Management, Statistics, Computer Languages, Business Process Engineering, System Integration, Data Wrangling, ETL, ML/AI, Data Analytics, Data Visualisation, Data Reporting, Decision Support Systems, Client Relations, Strategic Intelligence, Data Practices, Data Systems, Global Integrated Delivery, Teamwork, Communication Skills, Project Management, Security Clearance, Autonomy, Collaboration",Arlington,VA,Senior Data Science/Scientist
https://www.linkedin.com/jobs/view/senior-data-scientist-optimization-at-autogrid-3787725382,Senior Data Scientist - Optimization,AutoGrid,"Redwood City, CA",2024-01-16,San Francisco,United States,Onsite,"Optimization, Algorithms, Data Structures, Performance Optimization, Linear Programming, NonLinear Programming, Integer Programming, Dynamic Programming, Stochastic Programming, Heuristic Approaches, Python, Java, C++, Pyomo, GAMS, CBC, Cplex, Gurobi, Redis, Kafka, Celery, Hadoop/Spark, Time Series Forecasting, Energy Markets, Capacity Markets, Decomposition Approaches, Relational Databases, Software Development",Redwood City,CA,Senior Data Science/Scientist
https://www.linkedin.com/jobs/view/senior-data-scientist-at-bluehalo-3779154673,Senior Data Scientist,BlueHalo,"Annapolis Junction, MD",2024-01-14,Maryland,United States,Onsite,"Machine Learning, Data Mining, Statistical Analysis, Artificial Intelligence, Software Engineering, R, Python, SAS, MATLAB, TS/SCI, Polygraph, Quantitative Discipline, Data Visualization, Data Analytics, Algorithms, Programming, Mathematics, Statistics, Software Development, Software Integration, Production Analytics, Machine Learning Systems, Data Characteristics, Mission Automation, Team Leadership, Requirements Definition, Prototyping, Deployment, Emerging Machine Learning, Pattern Recognition, Scalability, Delegation, Performance Monitoring",Annapolis Junction,MD,Senior Data Science/Scientist
https://www.linkedin.com/jobs/view/senior-data-scientist-m-w-d-at-energy-jobline-3773708307,Senior Data Scientist (m/w/d),Energy Jobline,"Charlottesville, VA",2024-01-14,Waynesboro,United States,Onsite,"Analytics, Data Science, Machine Learning, Artificial Intelligence, Natural Language Processing, Computer Vision, Data Visualization, Qlik, Tableau, R, Python, Java, C, SQL, Statistical Modeling, Communication, Presentation, Team Collaboration",Charlottesville,VA,Senior Data Science/Scientist
https://www.linkedin.com/jobs/view/sr-data-scientist-tip-of-spear-ml-ai-work-fs-poly-at-stanley-reid-3690811608,"Sr. Data Scientist, tip-of-spear ML/AI work - FS Poly",Stanley Reid,"Fort Meade, MD",2024-01-15,Catonsville,United States,Onsite,"Data Analytics, Data Science, Data Engineering, Artificial Intelligence, Machine Learning, Python, Scikitlearn, TensorFlow, Neural Networks, Random Forests, Regression, US Citizenship, TS/SCI+FS Poly, Bachelor's Degree, Master's Degree, PhD, Research Programs, Machine Learning Techniques, Supervised Learning, Unsupervised Learning",Fort Meade,MD,Senior Data Science/Scientist
https://www.linkedin.com/jobs/view/senior-data-scientist-business-intelligence-at-duolingo-3748749584,"Senior Data Scientist, Business Intelligence",Duolingo,"New York, NY",2024-01-14,Freeport,United States,Onsite,"Data Science, Business Intelligence, Data Analysis, Visualization, Machine Learning, Data Mining, Statistics, Databases, Data Warehousing, Python, SQL, Tableau, Data Studio, Plotly, Communication, Collaboration, ProblemSolving, Analytics, Automation",New York,NY,Senior Data Science/Scientist
https://www.linkedin.com/jobs/view/senior-director-data-science-at-pfizer-3774100574,"Senior Director, Data Science",Pfizer,"Pennsylvania, United States",2024-01-14,Zion,United States,Onsite,"Data science, Machine learning, Predictive analytics, Datadriven decision making, Business intelligence, Data visualization, Statistical analysis, Data mining, Regression techniques, Neural networks, Deep learning, Boosted trees, Support vector machines, Graph mining, Social network analysis, SQL, Hadoop, Snowflake, Databricks, Python, Scala, Java, R, Spark, Applied econometrics, Statistics, Mathematics, Operations research, Industrial engineering, Leadership, Communication, Collaboration, Problemsolving, Critical thinking, Business acumen, Strategic thinking, Innovation, Creativity, Adaptability, Flexibility, Teamwork, Time management",Pennsylvania,United States,Senior Data Science/Scientist
https://www.linkedin.com/jobs/view/sr-data-scientist-at-dice-3804437969,Sr. Data Scientist,Dice,"Basking Ridge, NJ",2024-01-16,Oak Ridge,United States,Onsite,"Spark, Kubernetes, Telecommunication, Python, Scikit, NumPy, Pandas, matplotlib, Keras, TensorFlow, PyTorch, NLTK, Gensim, spaCy, Statistics, Mathematics, Machine learning algorithms, Time series, Regression, Classification, Clustering, Natural language processing, IoT data, Deep learning, Neural networks, Convolutional neural networks, Recurrent neural networks, Long shortterm memory, Regionbased convolutional neural networks, Generative adversarial networks, Transformers, Variational autoencoders, Tableau, Cloudera, Cloud computing, Onpremises data science infrastructure",Basking Ridge,NJ,Senior Data Science/Scientist
